id,state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,,,,,,,,,,,,,,,,,,,
AKC0924,0,0.0057350877,0.0086803491,0.0002277003,0.0503620777,0.118329583,0.1239360955,0.0503620777,0.0771966557,0.0020038146,0.0578651478,0.0049738796,0.003327082,0.021434529,0.002159978,0.0184606059,0.081952644,0.1239360955,0.002159978,0.0393099274,0.0026440009,0.021434529,0.0503620777,0.009122718,0.0808542704,0.0069499418,0.0578651478,0.1813794921,0.0602555547,0.0139836033,0.0578651478,0.0270169503,0.0846851845,0.0503620777,0.0065019021,0.020017323,0.01261408,0.0328555538,0.0870016428,0.0139836033,0.0503620777,0.0027276309,,,,,,,,,,,,,,,,,,,
ILR0304,0,0.2526315789,0.6720647773,0.1191000871,0.6720647773,0.1093117409,0.014159292,0.2526315789,0.6720647773,0.0194119326,0.1191000871,0.0796460177,0.6720647773,0.1191000871,0.2022141808,0.6720647773,0.0796460177,0.0666666667,0.0523748395,0.0666666667,0.6720647773,0.0666666667,0.1093117409,0.1093117409,0.2526315789,0.2526315789,0.0666666667,0.1191000871,0.6720647773,0.2022141808,0.2526315789,0.1191000871,0.2526315789,0.2526315789,0.6720647773,0.2526315789,1,0.1093117409,0.0760130415,0.2022141808,0.0760130415,0.6720647773,,,,,,,,,,,,,,,,,,,
AJF0370,0,3.73061838576261E-13,4.41142928375897E-18,4.52846680053326E-30,2.30436649828377E-14,6.61518979802599E-17,7.68984744239268E-21,4.20025172276666E-16,2.15875048229951E-13,1.42345178198038E-23,5.48820376229053E-15,1.68796127721396E-23,6.1360752790439E-18,4.5433382322767E-18,3.83919948344937E-25,0,1.65904583907222E-19,1.87075046770608E-32,2.57935160708469E-22,8.23554560227124E-11,2.85322920341594E-16,0,1.31789171508732E-17,9.24706683221726E-23,3.38235765957618E-30,8.49315815070043E-18,1.58128101558593E-14,6.15427592422612E-26,3.64289825955727E-13,1.26761460545075E-20,6.2489243287814E-26,5.24220363848228E-16,2.13156865240649E-12,2.78189216750085E-12,5.06208857031759E-20,2.86459206271592E-13,1.6497278101326E-18,5.47801233784883E-28,1.13571160139377E-25,5.02571588054756E-20,1.39875222153184E-16,9.5964856275794E-14,,,,,,,,,,,,,,,,,,,
OKC0107,0,0.0002314862,0.0008085243,0.0440856666,0.0014839661,0.0249804271,0.0440856666,0.0015983628,0.0044924386,0.0039825644,0.0192817164,0.0126220373,0.0213743781,9.16274339006592E-05,0.0249804271,0.0020375213,0.0003237205,0.000011866,0.0036137783,0.0440856666,0.1373069494,0.0249804271,0.0009386946,0.0026950546,0.0141547534,0.0440856666,0.0213743781,0.0440856666,0.0141547534,0.0009209208,0.0440856666,0.0440856666,0.0249804271,0.0112552881,0.0011418992,0.0276915748,0.0045447207,0.0002843552,0.0440856666,0,0.0134259099,0.022275477,,,,,,,,,,,,,,,,,,,
OCS0865,0,5.95152003361175E-08,1.54203152234247E-08,7.24121225519979E-11,1.05321502418213E-11,5.94904071283716E-09,0.00000001,4.11660788063561E-11,3.94288056444412E-05,3.59534716949577E-12,0.00062638,3.05631200076724E-11,7.90712974823219E-10,0,0.0002309701,1.25730233586229E-09,1.59865128472471E-05,1.47757459566892E-06,4.05207683655932E-13,7.88391189065907E-06,4.36429412753335E-07,0.0002030768,1.53666639447898E-08,1.78327827316603E-10,8.57655298133827E-06,6.81180009027136E-09,1.21858514795035E-08,0.0137061301,6.58960304586441E-09,4.57906187226148E-08,2.31841359048071E-10,1.11617024402506E-05,3.55851684487472E-09,5.6471741387704E-12,9.02674220553519E-10,5.79675877171291E-07,5.87674130373389E-14,2.38544129824224E-11,3.59510158976004E-07,1.54157427460747E-12,1.66928078573937E-07,3.20319439774395E-09,,,,,,,,,,,,,,,,,,,
UJC0737,0,0.0008741308,0.0001947843,0.0023830311,0.0056764429,0.0051467367,0.0016884261,0.0008452772,0.0004525783,0.0035262004,0.0002718468,0.0003027492,0.0061754452,0.0016552251,0.0020134725,0.0005712443,0.0011567968,0.0029388043,0.0009195835,1.67510209038476E-06,0.0109643244,0.0018255822,0.025761795,0.0005712443,0.0001947843,0.0082851664,7.51649350922287E-05,0.0042310028,0.0194668409,0.0002204364,0.00130807,0.0005988961,0.0005117345,0.0008237853,0.0051467367,0.0027180117,3.19905011151665E-05,0.0004923374,0.0061754452,0.0009195835,0.004289391,0.0056764429,,,,,,,,,,,,,,,,,,,
MCF0327,0,0.0066625848,0.0065194498,0.002771129,0.0018716863,0.000096297,0.004037012,0.0031743805,0.0012439101,0.0030394526,8.04909463278917E-05,5.03476880903857E-05,0.0034779575,0.0020979904,0.0059770065,2.44808033814247E-05,0.0001935603,0.0045988672,0.0003974523,0.0139838422,0.0029102599,0.0193979031,0.0007205954,0.0425208715,0.0027865585,0.0021911248,0.0021911248,0.0001813166,0.0041256449,0.0007895084,0.0012641813,0.0094450188,0.0019234295,0.004037012,0.0029102599,0.0005674683,0.0018687359,0.0139838422,0.000486177,5.13818134599505E-05,0.0050386728,0.0059770065,,,,,,,,,,,,,,,,,,,
SGS0268,0,0.0136575669,0.0657094914,0.0185554128,0.0041090864,0.0036163555,0.000881191,0.0056558775,0.0023725677,0.0208173686,0.0001601484,0.0076841755,0.0036163555,0.0014604888,0.0431097605,0.0208173686,0.0224704977,0.0208173686,0.0024792317,0.0224704977,0.0208173686,0.0023725677,0.0317306032,0.0020472696,0.1123662307,0.0224704977,0.00080084,0.073719659,0.0431097605,0.0013874295,0.013140291,0.0208173686,0.0047564183,0.0384255771,0.0317306032,0.0224704977,0.1123662307,0.0136575669,0.0431097605,0.0208173686,0.0317306032,0.0317306032,,,,,,,,,,,,,,,,,,,
BNG0237,0,0.0270609221,0.0001771499,0.000007072,0.0018043575,0.0119303032,0.0119303032,0.0001345705,0.0024526615,0.0017178203,0.0048626621,4.95238255295885E-05,0.001689363,0.0027477372,0.0075653527,5.998788605488E-06,0.0003874586,4.51423977786971E-05,0.0067387672,0.044855325,0.0098491728,0.0133989985,0.0028002344,0.0046415796,0.0133989985,5.58662159109986E-06,0.0419966255,0.0010337511,0.0080601943,8.11748411485916E-06,0.0419966255,0.0040009078,0.0021626464,0.0013848236,0.003562359,0.001088557,0.0043421883,0.0075683518,0.0185774935,5.30815203522296E-05,0.0027477372,0.0288309479,,,,,,,,,,,,,,,,,,,
OSH0655,0,0.0325293537,0.085203568,0.0716112096,0.2588813352,0.9452679664,0.0308913429,0.1323691443,0.4154885627,0.1759002674,0.2588813352,0.0754083876,0.5347140211,0.1759002674,0.4077657269,0.9452679664,0.0174701183,0.0148676482,0.0996923077,0.1759002674,0.0247935825,0.1323691443,0.0185301687,0.5347140211,0.3024741074,0.5347140211,0.1759002674,0.0996923077,0.1383629893,0.6114955676,0.4077657269,0.0003593137,0.2155269641,0.2588813352,0.5347140211,0.0017708502,0.5448411806,0.2155269641,0.9814126394,0.600129479,0.5347140211,0.0868172719,,,,,,,,,,,,,,,,,,,
CSB0080,0,0.0069504856,0.0333219769,0.0046971697,0.0152185388,0.0247188477,0.0048745857,0.0152185388,0.0006161186,7.53927301246765E-05,0.008858145,0.0143879212,0.0493071227,0.0152185388,0.0247188477,0.0143879212,0.0028373149,0.0048745857,7.53927301246765E-05,0.0083746734,0.0286998409,0.0009146473,0.0247188477,0.0025848252,0.0493071227,0.0012350081,0.0048745857,0.0069504856,0.0333219769,0.0152185388,0.0167051092,0.0048745857,0.0333219769,0.0167051092,0.0143879212,0.0051559965,0.0011423869,0.0048745857,0.0152185388,0.0018185477,0.0143879212,0.0143879212,,,,,,,,,,,,,,,,,,,
ERH0449,0,0.1544644481,0.3020833333,0.3020833333,0.3020833333,0.1122773838,0.5829787234,0.1122773838,0.5829787234,0.5829787234,0.3020833333,0.170212766,0.3020833333,0.5829787234,0.5829787234,0.1122773838,0.5829787234,0.170212766,0.5829787234,0.3020833333,0.1544644481,0.3020833333,0.5829787234,0.170212766,0.5829787234,0.5829787234,0.3020833333,0.5829787234,0.5829787234,0.0099163578,0.5829787234,0.3020833333,0.3020833333,0.3020833333,0.5829787234,0.3020833333,1,0.1122773838,0.3020833333,0.3020833333,0.3020833333,0.5829787234,,,,,,,,,,,,,,,,,,,
EGK0893,0,0.1591942149,0.3059210526,0.1911764706,0.1911764706,0.3059210526,0.0626107515,0.0252747253,0.0377747253,0.1911764706,0.0606023432,0.0584775087,0.2046889952,0.625,0.0584775087,0.1911764706,0.625,0.1369555459,0.0935758514,0.0283379679,0.1872127423,0.0283379679,0.1279144385,0.0069204152,8.69846900572994E-05,0.1911764706,0.4181818182,0.1911764706,0.4181818182,0.020123839,0.0626107515,0.625,0.0139034034,0.4181818182,0.0036982249,0.0017301038,0.0606023432,0.0024622109,0.625,0.2798016529,0.0099608014,0.0207306502,,,,,,,,,,,,,,,,,,,
MMB0488,0,0.0002603904,0.0126992509,0.0050882708,0.0050882708,0.0209921148,0.0016143116,0.0007773522,0.0062007708,0.0004338924,0.0124910581,0.0017720559,0.0015920264,0.0060991148,0.0007413408,0.0037511773,0.002189727,0.0022547648,0.0429920956,0.0015030025,0.0002074412,0.0050882708,0.0001724627,0.0020387423,0.0036291912,0.0037511773,0.0003560464,0.0004768446,0.0016764804,0.0004411243,0.0027654446,0.0002687175,0.0050882708,0.0001903367,0.0009631017,0.0020387423,0.0013503071,0.0084110131,0.0093621474,0.0069019665,0.000339368,0.0050882708,,,,,,,,,,,,,,,,,,,
AAM0658,1,0.009860523,0.1320329627,0.0731856965,0.0084496434,0.3839012446,0.0099182753,0.3473482557,0.1284008883,0.1205122274,0.0103078446,0.0222290619,0.0704197549,0.1175508841,0.0212711124,0.2435948806,0.0704197549,0.2868530484,0.0731856965,0.04101162,0.1459273737,0.0222290619,0.0519067421,0.0094878596,0,0.0362740708,0,0.0222290619,0.3473482557,0,0.2011696703,0,0.9137931034,0,0.0156396562,0.2868530484,0.0519067421,0.2011696703,0.0169735532,0.0091292805,0.0233465768,0.9137931034,,,,,,,,,,,,,,,,,,,
ESA0642,0,0.9462365591,0.020013952,0.0134163562,0.0595122467,0.1230750437,0.4065059586,0.6108168833,0.2054199301,0.0512689261,0.1230750437,0,0.1746361338,0.0099598301,0.0896307993,0.0595122467,0.1746361338,0.4065059586,0.0130325473,0.0108278818,0.0339342713,0.4065059586,0.9462365591,0.4065059586,0.1720430108,0.1230750437,0.3182227819,0.034120085,0.0130325473,0.0896307993,0.3942959732,0.1230750437,0.9462365591,0.2624086972,0.0303362656,0.2568267134,0.0246367248,0.0072533786,0.0212353859,0.0896307993,0.0573476703,0.1746361338,,,,,,,,,,,,,,,,,,,
CRK0916,0,0.0191090121,0.0023737947,0.0011327645,0.0381018819,0.0366414644,0.010274383,0.0013381318,0.0007516084,6.75386688369626E-06,0.0352873965,0.0007776083,0.0122738111,0.0370076138,0.0101843416,0.0011139948,0.0265761217,0.0142712825,0.002571359,0.0363765137,0.0023737947,0.0015442079,0.0008320526,0.0041660582,0.0012851286,2.22096864437723E-05,0.0045626729,0.001218035,0.0001006949,0.0027550514,0.0015754078,0.0088141402,0.0045569391,0.0250972887,0.0011870084,0.0002060686,0.0034031686,0.0055455621,0.0994271686,0.0045569391,0.000933279,0.0295819404,,,,,,,,,,,,,,,,,,,
BBH0810,0,0.0022124394,0.0004547177,0.0968120776,1.37564354772518E-06,0.0032492887,0.0014033736,0.0075795174,0.0633210647,0.0270885368,0.0414158785,0.0020549863,0.0075795174,0.0137095948,0.0919715743,0.0244474579,0.0010369698,0.000957317,0.057285152,0.057147386,0.0137095948,0.0257341381,0.0355090554,0.0023717056,0.013875643,0.000509104,0.0002124208,0.013875643,0.0220638791,0.0013440877,0.0633210647,0.0013440877,0.0015512416,0.0115883842,0.0042708011,0.0270885368,0.0029919894,0.000159258,0.0177175724,0.0144311366,0.0003496676,0.0375583443,,,,,,,,,,,,,,,,,,,
JRF0835,0,0.0200654308,0.5510204082,0.10041841,0.1255230126,0.2285714286,0.5510204082,0.1334502551,0.1020408163,0.5510204082,0.0483720206,0.2285714286,0.2285714286,0.1020408163,0.0117150987,0.072519084,0.10041841,0.5510204082,0.5510204082,0.0705882353,0.5510204082,0.5510204082,0.5510204082,0.1020408163,0.0705882353,0.1020408163,0.5510204082,0.2285714286,0.5510204082,0.1020408163,0.2285714286,0.1255230126,0.0728843299,0.1255230126,0.0200654308,0.1334502551,0.5510204082,0.2285714286,0.0728843299,0.2285714286,0.1334502551,0.5510204082,,,,,,,,,,,,,,,,,,,
SJC0333,0,0.0001174088,0.7323529412,0.6472555924,0.3206321335,0.0051749157,0.1001792553,0.1001792553,0.0254248838,0.0020445148,4.08339355858893E-06,0.027256211,0.5055761453,0.0003210606,0.0249008396,0.0011358416,0.0332629247,0.2288185263,0.5055761453,0.0247058824,0.2336340671,0.2336340671,0.1022875518,0.04824487,0.6472555924,0.0095596582,0.014340491,0.2336340671,9.47574899106838E-05,0.6472555924,0.7323529412,0.1022875518,0.2064864466,0.0386946278,0.0071873829,0.001287565,0.2833755827,0.0326316116,0.2336340671,0.1035608948,0.0035604264,0.6472555924,,,,,,,,,,,,,,,,,,,
HCS0003,0,1.64171827038047E-11,4.52410594318863E-13,0.000000012,2.77390103407242E-13,8.67958370589773E-14,6.29537500835355E-18,1.75640422770599E-13,6.69367143074047E-16,1.25165924745344E-08,2.36484798149033E-14,5.02978198169838E-12,1.14400870524642E-10,6.08112119144144E-12,1.56129408753951E-14,3.38716864046439E-10,7.43500365937954E-14,1.37767595381263E-14,2.0360394499272E-12,1.73373747235705E-13,2.601173331624E-13,8.26600006209255E-13,3.60222245491865E-11,7.59843470211141E-12,3.27061994221362E-18,8.6417616159901E-10,8.24187498745899E-14,2.57596251474534E-14,4.36062140105341E-09,5.28486058091238E-11,5.17800137578418E-11,1.20766717897767E-11,2.80364012385325E-11,1.05345377112634E-09,8.92564968432319E-14,2.39854935652911E-15,4.48782432109497E-16,1.22740174668006E-21,2.84899969982749E-13,5.9114839128621E-10,3.37217411901252E-09,6.47102788714174E-15,,,,,,,,,,,,,,,,,,,
EMB0531,0,0.1276359524,0.0762683928,0.1813010399,0.0899098939,0.0797090353,0.0227037992,0.2633231459,0.0075751526,0.0165419001,0.0145735168,0.0899098939,0.007047505,0.0034160119,0.1276359524,0.000043796,0.0089856549,0.0762683928,0.2233706686,0.0762683928,0.0797090353,0.0634800239,0.2633231459,0.018369749,0.0562778048,0.0189367525,0.0748341745,0.0371277799,0.1813010399,0.0663437536,0.1813010399,0.0007837195,0.1607312649,0.2233706686,0.0797090353,0.0074789774,0.0074789774,0.0014434001,0.1276359524,0.1894799465,0.0321576296,0.3645324858,,,,,,,,,,,,,,,,,,,
JIM0095,0,0.0029271425,0.0010026287,0.0010088164,0.008587151,0.0176462659,0.011969968,0.0014443563,0.0040348237,0.0019050289,0.0029271425,0.0232584503,0.006737685,0.0176462659,0.0009864742,0.0232584503,0.0128018317,0.0089805275,0.0128018317,0.0026259247,0.0128018317,0.0027019705,0.0176462659,0.0040348237,0.0243239176,0.0010478368,0.003945465,0.0324208701,0.0629959239,0.0007568695,0.0457016358,0.0020045933,0.0037407033,0.0015064547,0.045192728,0.0010478368,0.0061603474,0.011969968,0.0028623154,0.0243239176,0.006737685,0.0028945475,,,,,,,,,,,,,,,,,,,
KJS0618,0,0.0088162808,0.0007740944,0.0079760419,0.0051782154,0.0233634242,0.0046847037,0.0098474063,0.0017677915,0.0001899926,0.0051243838,0.0071408677,0.0046847037,0.0169420368,0.0169420368,0.0033971229,0.0135797799,0.0064603047,0.0010787065,0.0041941667,0.002159867,0.0122855541,0.000696119,0.0003837053,0.0122855541,0.0013377152,3.99335965072239E-05,0.0051782154,0.0089088957,0.0169420368,0.0078931248,0.0017863622,0.0014022314,2.45787020786167E-05,0.0233634242,0.0003311645,0.0046847037,0.0014022314,0.0088162808,0.0002247852,0.0005910239,0.0064603047,,,,,,,,,,,,,,,,,,,
EBC0390,0,0.015217754,0.0006372885,0.028924038,0.0007421681,0.053500018,0.1016862645,0.00469664,0.0148093909,0.0156373774,0.0021568111,0.0086872491,0.0003445412,0.0040994016,0.004379005,0.0001765361,0.0024568681,0.0086872491,0.0003355382,0.0040994016,0.0086872491,7.26033143235039E-05,0.0160685719,0.002473363,0.0160685719,0.0160685719,0.0025391728,0.0297216068,0.0046697132,0.0077916392,0.0024327294,0.0013282714,0.0160685719,0.0297216068,0.0077916392,0.0160685719,0.0082272663,0.0148093909,0.0148093909,0.0086872491,0.0281478717,0.0549752596,,,,,,,,,,,,,,,,,,,
WGS0516,0,0.2638842988,0.0962920422,0.0717832868,0.7231638418,0.0300751462,0.6622379504,0.7231638418,0.2326768608,0.5553525728,0.0275413427,0.0725078048,0.2638842988,0.0974849568,0.2326768608,0.0055710306,0.0783873492,0.2638842988,0.0974849568,0.061281337,0.5553525728,0.052116368,0.6064450095,0.2326768608,0.0663990886,0.2638842988,0.0974849568,0.2326768608,0.6064450095,0.0962920422,0.2638842988,0.2638842988,0.7231638418,0.2326768608,0.2638842988,0.2638842988,0.2326768608,0.0621468927,0.7231638418,0.2326768608,0.7231638418,0.5553525728,,,,,,,,,,,,,,,,,,,
NGF0157,0,0.00000039,7.62519184829791E-12,2.47776410567259E-06,0.000000004,0.0197563956,0,0,0.0075180715,1,0.0003143749,0.0014815273,0.0006287358,0.0021793908,0.0019712836,1.73638233318835E-09,0.0002278008,0.0017145008,0.0073599132,2.43468334281575E-09,0.0001311257,0.0005999571,0.001936226,0.0106400595,0.0591761325,0.0136658407,0.005789956,0.0073599132,2.22911828920303E-08,4.92788148331004E-08,2.38294562605111E-05,4.60590479310551E-10,4.57785648170607E-10,0.001125847,6.36209671022861E-06,1.64519548263975E-07,9.86517491943416E-06,0.0051439436,3.62514517640346E-07,0.028874732,2.39365266661443E-11,0.0002434535,,,,,,,,,,,,,,,,,,,
KAT0489,0,0.0071261744,0.0166011101,5.90730560401983E-05,0.0023116282,0.0001074832,0.0001259534,0.0001074832,0.0008973801,0.021968222,0.0014986425,0.0015883218,0.0027423502,0.016082858,0.0059227088,0.0033643214,0.0073558074,0.0007498589,0.0004327842,0.0015883218,0.0083507593,0.0014239202,0.0319723379,0.0010913373,0.0009462465,0.0083507593,0.0034727329,0.0050541819,0.000027592,0.0002795581,0.0155807846,0.0071261744,0.0001653541,0.015094385,0.0083507593,0.015094385,9.26106714627159E-05,0.0029792655,0.0001653541,0.000032985,0.0057378142,0.0005097457,,,,,,,,,,,,,,,,,,,
CCH0685,0,0.0005576607,0.0170027974,1.695571659817E-05,0.0004421075,0.0027402299,0.0039263866,0.0003254576,0.0193143596,0.0364859144,0.0769190925,0.001606082,9.35207390306736E-06,0.0364859144,0.01290653,0.0239732561,0.0045650875,0.0013887775,7.85827958864681E-05,0.0239732561,0.0025179139,0.0074717081,0.0105231028,0.013878337,0.0039263866,0.0475687901,7.34592181247077E-05,0.0049088192,0.0029096613,0.0071187096,0.0008304962,0.0045650875,0.000073234,0.0002526665,0.0036309502,2.13781456713107E-05,0.0234001,0.0005975557,0.0018780009,0.0007631958,0.0133072259,0.0034048972,,,,,,,,,,,,,,,,,,,
DMM0623,0,0.00484971,1.90156882966635E-06,6.22108364414057E-05,6.11094382899533E-05,0.0121573338,0.0076785118,0.00212634,0.0121573338,7.94359227983274E-05,0.0028118856,0.0001126675,0.0085178772,0.0113131108,0.0001787308,0.0002717636,0.0320291345,6.11094382899533E-05,0.0003419573,0.0003609457,0.0040506006,0.0006812615,4.83217228564344E-06,0.000010819,1.22885602847221E-05,0.0004965182,0.0020507864,0.00484971,0.00054459,0.0008622455,0.0006413819,3.42762087461641E-06,0.0002680962,0.0006520276,8.3997435623143E-05,0.0063267426,0.0060199915,0.0001418359,0.000659456,0.0002492259,0.0005380295,0.0213527563,,,,,,,,,,,,,,,,,,,
SAH0599,0,0.0756756757,0.0701754386,0.5598290598,0.0837837838,0.5598290598,0.1268362714,0.2814275814,0.1268362714,0.2430555556,0.5598290598,0.2814275814,0.038785461,0.2430555556,0.1268362714,0.1666666667,0.2430555556,0.5598290598,0.1268362714,0.2430555556,0.2430555556,0.0756756757,0.1221846847,0.5598290598,0.0837837838,0.5598290598,0.1268362714,0.1221846847,0.2814275814,0.5598290598,0.0877192982,0.2430555556,0.2814275814,0.1221846847,0.1268362714,0.5598290598,0.2814275814,0.2814275814,0.0756756757,0.2430555556,0.0756756757,0.5598290598,,,,,,,,,,,,,,,,,,,
CPG0322,0,4.58611906299783E-06,1.31135542384279E-06,9.06832503894213E-07,6.06473422681185E-05,3.06016161482292E-06,0.0368371918,0.0018185864,0,0.0006287552,1.33896548103539E-05,0,1.01852647928405E-05,0,1.91237821453835E-06,6.44727428280516E-06,9.67218008986273E-06,0.0080730254,0.0023968241,0.000374897,0.0179188348,0.0020127404,4.55545914197823E-05,0.0045730651,0.000000223,0.0002111889,0.0080730254,0.0148161852,1.11183509282098E-07,0.0045730651,4.35075057329667E-07,0.0059591769,0.0059591769,0.0193268413,0,1.04777286792385E-05,0.0043988205,6.73614211119443E-10,2.47516584780674E-13,1.22022160633917E-08,0.0090522924,0,,,,,,,,,,,,,,,,,,,
OBH0499,0,2.81035538899252E-06,1.68654399260965E-09,5.60860651110118E-07,4.09350672615001E-14,3.5020496275743E-14,3.79429769465665E-10,7.5008195934454E-10,8.72604043355516E-12,5.41989589206791E-14,9.11028618061373E-19,2.51310903750524E-15,2.80057081113469E-14,0.000000036,1.39968529008173E-10,5.2958695483484E-09,2.77053861523079E-10,7.74652534741671E-12,4.34882931937834E-14,7.49913953499374E-12,5.09600861956557E-07,1.39378523049768E-08,4.75358571440552E-20,4.29927814149473E-12,1.55186358100046E-08,3.45888367457668E-09,0,4.77039543929372E-17,1.69974621789824E-14,1.13283159288761E-11,8.50668456204845E-10,1.17533423130196E-08,0,1.56184604529592E-09,2.90084014521E-12,9.58845374673081E-13,6.13224441410626E-08,9.84052718455722E-11,1.01601416644334E-13,6.15776632352279E-13,7.32581943335544E-12,1.27965968559756E-09,,,,,,,,,,,,,1.74550238221385E-12,9.82804358785046E-09,,,,,
SNS0129,0,0.0202926546,0.0284263725,0.0213276438,0.0293848934,0.0030567405,0.0213276438,0.0284263725,0.0418512119,0.001711945,0.0576619439,0.0284263725,0.0289016596,0.0284263725,0.0213276438,0.0821245868,0.0586260478,0.0022556861,0.0103412659,0.0586260478,0.0022556861,0.0213276438,0.0048506714,0.0404860457,0.0298762069,0.0209769112,0.0070240422,0.0298762069,0.0055387602,0.0004181824,0.0098394243,0.0213276438,0.0298762069,0.0033673389,0.0586260478,0.0003561415,0.0008870048,0.0023643018,0.0149747286,0.0289016596,0.0152251051,0.0005083499,,,,,,,,,,,,,,,,,,,
PKB0429,0,0.0025771946,0.0383446215,0.0035886875,0.0149449148,0.0132496901,0.0149449148,0.0045783289,0.0045783289,0.0407238019,0.0383446215,0.0005234788,0.1109693878,0.0034822802,0.0239386111,0.0016089469,0.0024530428,0.0077885454,0.0004538993,0.0246700982,0.000446302,0.0149449148,0.0149063357,0.0009560797,0.0132496901,0.0077885454,0.0003508643,0.0652309679,0.0004461176,0.0225400611,0.0015782345,0.0225400611,0.0026912722,0.0246700982,0.0090301187,0.0006149994,0.0025279999,0.0054845193,0.0015820065,0.0070991091,0.0149449148,0.0132496901,,,,,,,,,,,,,,,,,,,
NAH0503,0,0.0018372365,0.00075786,0.0015877483,0.0006963503,0.0023974999,0.0126310008,0.0124642568,0.0025116459,3.58851574152479E-06,0.0001936744,0.0008004339,0.0024295731,0.008476805,0.0011292617,6.75248758316785E-05,0.0124642568,0.0055396697,0.0004611591,0.0025116459,0.0082544747,0.0023974999,0.0054665395,0.0001847443,0.0082544747,0.0037425188,0.0083649012,0.0056512033,0.0010584989,0.0036202248,0.0011162871,0.0190728112,0.0010514889,3.17127616612532E-05,0.0010514889,0.0024784892,1.07858225282792E-06,0.0036686554,6.84282086150267E-05,9.67171186566216E-08,0.0083649012,0.0037425188,,,,,,,,,,,,,,,,,,,
FRB0023,0,0.0743049722,0.0461480025,0.0002464062,0.0054300093,0.0187711326,0.0116580392,0.0291727324,0.0187711326,0.0026955803,0.0021193214,2.81858404177443E-05,0.0016447433,0.0007751743,0.0011979417,0.0055261561,0.0469723271,0.0112524521,0.003372373,0.0026482751,0.0026482751,0.0110549811,0.0005384753,0.0010178116,0.0178001217,0.0118662824,0.0029976939,0.0010286002,0.0743049722,0.0181180786,0.0118662824,0.0001530336,0.0043402749,0.0005167626,0.0042641067,0.0068658298,0.0461480025,0.0178001217,0.0469723271,0.0461480025,0.0178001217,0.0075013405,,,,,,,,,,,,,,,,,,,
AHG0634,0,0.001618123,0.2893729684,0.0073298824,0.1291048628,0.0191032771,0,0.2409767887,0.3618538324,0.2356622162,0.1525978625,0.0005558276,0.3302112029,0,0.004216162,0.0137369297,0.039815632,1.52441466174173E-05,0.0066348414,0.1709917192,0.2039539783,0.1353507653,0.0603872645,2.97146170767822E-06,0.0073788571,0.0565481376,0.1291048628,0.0603872645,0.0157756167,0.7585377585,0.0004930062,0.0139818083,0.0701677671,0.0572481327,0.2234979553,0.0029058659,0.0061640638,0.0762886132,0.7585377585,0.0860097043,0.0028559665,6.06204940570266E-05,,,,,,,,,,,,,,,,,,,
CWB0065,0,7.22438313411545E-06,0.0041973666,0.0008926972,7.80455259652189E-05,0.0067643444,0.0082434548,6.27595754990802E-05,0.0059765581,4.63885248215836E-06,4.48282682136287E-06,0,0.0014912991,0.0006951249,0.0058711835,4.91693165458601E-08,1.32137859917838E-06,0.0251440906,0.0007270635,0.0004504342,0.0079442841,0.0056835891,0.0143970196,0.0002926695,0.0079442841,0.0013739091,0.0002395423,0.0251440906,8.40057082073193E-07,0.0113117295,0.0004913315,0.0766942149,0.0013304257,0.0242315637,4.44936617812456E-06,0,0.043913623,0.0242315637,1.54883254613966E-07,0.0001946696,4.07490626158486E-05,1.98933696430723E-05,,,,,,,,,,,,,,,,,,,
ATP0662,0,7.18387103317136E-14,0,1.10396413649024E-10,0.000000002,1.23224341337557E-08,8.37143854203751E-05,6.36402512070003E-18,2.74863622041457E-12,0.0007926,1.89214629913659E-08,4.89308725565048E-08,8.26354099678945E-09,2.12817937218322E-09,0.006798262,1.04322248754265E-13,4.37466882739004E-12,3.06886811160708E-10,0.0011482347,0.000002118,0.000236326,0.0001510419,1.03310934188257E-07,1.3785967452144E-13,0.9285714286,6.84224336836194E-08,5.44073081557262E-15,4.96112392253579E-08,0.0006591875,2.24384462776671E-12,0.0031221664,0,2.76516977427749E-15,0.0162968242,0.0003680207,5.94026812730938E-06,0.0012366784,4.40473910903851E-09,1.41888029439418E-05,3.17936431099633E-06,0.8235294118,1.88927547983773E-07,,,,,,,,,,,,,,,,,,,
DPM0423,0,0,1.08577789959978E-06,0.0028592683,5.07931583670741E-08,8.91026283692164E-11,1.06912743393802E-05,2.25998807812866E-05,1.3385553573945E-10,0,1.06218811390315E-12,8.19108399519146E-09,2.36230685029435E-06,0.000000734,9.88273084241234E-11,0,2.43642367475621E-07,1.42433217273963E-08,4.45385381195989E-05,7.69831308538448E-06,1.4925692014706E-05,4.92391635513711E-06,1.88354939493136E-06,2.58208961381105E-06,6.26407575358107E-07,5.10510538460385E-08,2.03799242035436E-12,0.000000005,0,1.64159279189295E-05,6.48223703637794E-10,1.92307538316088E-08,8.64257503280527E-06,6.7217522612594E-09,5.3555983783441E-08,6.75591223045517E-06,5.47670016433527E-07,2.91183735379693E-05,3.07879422124731E-06,2.44746116066343E-06,4.00610681958886E-08,2.29842610834731E-15,,,,,,,,,,,,,,,,,,,
